time,open,high,low,close,Fair Value,Bottom Band,Top Band,Likely Bottom,Likely Top,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,AB2 Bull Put,AB2 Bear Call,AB2 Iron Condor,AB2 Conservative,LT Fast Trackline,LT Slow Trackline,AB1 Strong Bull,AB1 Strong Bear,AB1 Exit FTL,AB1 Exit Time,Stage 1 Armed
1625160600,143.64,144.16,143.62,144.16,70.86086077844655,56.68868862275724,106.29129116766983,,144.16,15,15,15,15,142.82957651526982,143.98076470588225,145.13195289649468,143.77697483040177,142.63114224063608,0,0,0,0,136.4876958247207,139.74023529411753,142.99277476351435,142.64070831548014,144.5924012011517,0,0,0,0,142.66835115243433,144.82754117647056,146.9867312005068,143.77697483040177,142.63114224063608,0,0,0,0,140.47599925477684,142.97859999999986,145.48120074522288,143.21090476534698,141.29156078952812,0,0,0,0,7.079810536966975,,,,,,,143.21090476534698,141.29156078952812,0,0,0,0,143.21090476534698,141.29156078952812,0,0,0,0,0
1625232600,144.23,144.88,144.11,144.74,67.77816731368186,54.222533850945496,101.66725097052279,,144.74,10,15,10,25,142.92324607206726,144.0026470588237,145.08204804558014,143.98131956085768,142.63114224063608,0,0,0,0,136.4876958247207,139.74023529411753,142.99277476351435,142.64070831548014,144.5924012011517,0,0,0,0,142.78733746956283,144.93565882352948,147.08398017749613,143.98131956085768,142.63114224063608,0,0,0,0,140.47599925477684,142.97859999999986,145.48120074522288,143.2192003593054,141.29156078952812,0,0,0,0,7.0809113980930825,,,,,,,143.2192003593054,141.29156078952812,0,0,0,0,143.2192003593054,141.29156078952812,0,0,0,0,0
1625247000,144.73,145.04,144.73,145.02,67.77816731368186,54.222533850945496,101.66725097052279,,145.02,30,35,45,45,143.0314423609084,144.07576470588234,145.12008705085628,144.366418396862,142.7361435540782,0,0,0,0,137.41200419015112,140.49717647058822,143.5823487510253,142.75074771004907,144.5924012011517,0,0,0,0,142.91594556041352,145.06549411764698,147.21504267488044,144.366418396862,142.7361435540782,0,0,0,0,140.78976850338628,143.39143529411757,145.99310208484886,143.88068604792642,141.29156078952812,0,0,0,0,7.2638223613003525,,,,,,,143.88068604792642,141.29156078952812,0,0,0,0,143.88068604792642,141.29156078952812,0,0,0,0,0
1625578200,145.72,146.98,145.72,146.15,68.11141817557304,54.48913454045843,102.16712726335956,,146.15,10,15,10,25,143.2487480004309,144.27840000000026,145.3080519995696,145.3215546381106,142.7361435540782,0,0,0,0,137.41200419015112,140.49717647058822,143.5823487510253,142.75074771004907,144.5924012011517,0,0,0,0,143.091950285774,145.28408235294123,147.47621442010845,145.3215546381106,142.7361435540782,0,0,0,0,140.78976850338628,143.39143529411757,145.99310208484886,144.7913513302174,141.29156078952812,0,0,0,0,7.384671575135503,,,,,,,144.7913513302174,141.29156078952812,0,0,0,0,144.7913513302174,141.29156078952812,0,0,0,0,0
1625592600,146.14,146.73,145.94,146.72,68.11141817557304,54.48913454045843,102.16712726335956,,146.72,15,30,30,45,143.50444524784746,144.65569411764716,145.80694298744686,145.6752690502076,144.29999044307263,0,0,0,0,137.41200419015112,140.49717647058822,143.5823487510253,144.31783715933128,144.5924012011517,0,0,0,0,143.27745496053865,145.50262352941172,147.7277920982848,145.6752690502076,144.29999044307263,0,0,0,0,141.14665689337147,143.91212941176468,146.6776019301579,145.02125480663042,141.29156078952812,0,0,0,0,8.769928169711598,,,,,,,145.02125480663042,141.29156078952812,0,0,0,0,145.02125480663042,141.29156078952812,0,0,0,0,0
1625664600,147.59,148.56,147.24,147.97,69.20584398494047,55.36467518795238,103.8087659774107,,147.97,10,15,10,35,143.8181810703367,145.1857647058822,146.55334834142772,146.85734933410757,144.29999044307263,0,0,0,0,137.41200419015112,140.49717647058822,143.5823487510253,144.31783715933128,144.5924012011517,0,0,0,0,143.4972822758566,145.78415294117661,148.07102360649662,146.85734933410757,144.29999044307263,0,0,0,0,141.14665689337147,143.91212941176468,146.6776019301579,146.25545089187113,141.29156078952812,0,0,0,0,8.933711317614785,,,,,,,146.25545089187113,141.29156078952812,0,0,0,0,146.25545089187113,141.29156078952812,0,0,0,0,0
1625679000,147.95,148.18,147.73,148.03,69.20584398494047,55.36467518795238,103.8087659774107,,148.03,45,40,45,85,144.32599235111445,145.87792941176454,147.42986647241463,147.3201634564499,145.7760625542817,0,0,0,0,138.46986019528282,141.5026823529411,144.53550451059937,145.8065630765219,144.5924012011517,0,0,0,0,143.7145221363179,146.05568235294115,148.3968425695644,147.3201634564499,145.7760625542817,0,0,0,0,141.53418374039111,144.5100470588235,147.48591037725586,146.78363297102317,141.29156078952812,0,0,0,0,17.79080556770637,,,17.79080556770637,,,,146.78363297102317,141.29156078952812,0,0,0,0,146.78363297102317,141.29156078952812,0,0,0,0,0
1625751000,148.87,149.44,148.17,148.42,68.49072899275279,54.79258319420224,102.73609348912919,,148.42,15,25,25,65,144.9121423997615,146.65242352941158,148.39270465906165,147.81372320956064,145.7760625542817,0,0,0,0,138.46986019528282,141.5026823529411,144.53550451059937,145.8065630765219,144.5924012011517,0,0,0,0,143.939027164758,146.34161176470587,148.74419636465376,147.81372320956064,145.7760625542817,0,0,0,0,141.53418374039111,144.5100470588235,147.48591037725586,147.1905163302358,141.29156078952812,0,0,0,0,17.844800745780745,,,,,,,147.1905163302358,141.29156078952812,0,0,0,0,147.1905163302358,141.29156078952812,0,0,0,0,0
1625765400,148.41,148.82,148.37,148.58,68.49072899275279,54.79258319420224,102.73609348912919,,148.58,20,45,60,75,145.34469016961364,147.2711529411764,149.19761571273918,147.92220477092008,146.7292009432616,0,0,0,0,138.46986019528282,141.5026823529411,144.53550451059937,146.73823714248462,144.5924012011517,0,0,0,0,144.16352225019207,146.62198823529414,149.0804542203962,147.92220477092008,146.7292009432616,0,0,0,0,141.90230460842093,145.0849529411764,148.26760127393186,147.42833659236183,141.29156078952812,0,0,0,0,18.681791908086975,,,,,,,147.42833659236183,141.29156078952812,0,0,0,0,147.42833659236183,141.29156078952812,0,0,0,0,0
1625837400,146.87,146.98,146.525,146.65,66.44771327547639,53.158170620381114,99.67156991321458,,146.65,0,15,0,0,145.54253007506162,147.49472941176472,149.44692874846783,147.92220477092008,146.7292009432616,0,0,0,0,138.46986019528282,141.5026823529411,144.53550451059937,146.73823714248462,144.5924012011517,0,0,0,0,144.30142294324062,146.7168823529412,149.1323417626418,147.92220477092008,146.7292009432616,0,0,0,0,141.90230460842093,145.0849529411764,148.26760127393186,147.42833659236183,141.29156078952812,0,0,0,0,18.681791908086975,,,,,,,147.42833659236183,141.29156078952812,0,0,0,0,147.42833659236183,141.29156078952812,0,0,0,0,0
1625851800,146.67,146.85,146.49,146.52,66.44771327547639,53.158170620381114,99.67156991321458,,146.52,40,30,15,15,145.70167520407816,147.6635058823529,149.62533656062763,147.92220477092008,146.7292009432616,0,0,0,0,139.1328154942159,142.22950588235295,145.32619627049002,146.73823714248462,144.5924012011517,0,0,0,0,144.42679923598408,146.7722941176471,149.11778899931014,147.92220477092008,146.7292009432616,0,0,0,0,142.19789412222227,145.47769411764705,148.75749411307183,147.42833659236183,142.05484877290257,0,0,0,0,18.5766687551692,,,,,,,147.42833659236183,142.05484877290257,0,0,0,0,147.42833659236183,142.05484877290257,0,0,0,0,0
1626096600,147.07,147.22,146.19,146.35,69.24588337759852,55.396706702078816,103.86882506639778,,146.35,10,15,10,10,145.83599776443086,147.80305882352934,149.77011988262782,147.92220477092008,146.7292009432616,0,0,0,0,139.1328154942159,142.22950588235295,145.32619627049002,146.73823714248462,144.5924012011517,0,0,0,0,144.53711602862745,146.8592588235295,149.18140161843155,147.92220477092008,146.7292009432616,0,0,0,0,142.19789412222227,145.47769411764705,148.75749411307183,147.42833659236183,142.05484877290257,0,0,0,0,18.5766687551692,,,,,,,147.42833659236183,142.05484877290257,0,0,0,0,147.42833659236183,142.05484877290257,0,0,0,0,0
1626111000,146.35,146.55,146.18,146.33,69.24588337759852,55.396706702078816,103.86882506639778,,146.33,15,15,15,0,145.90839981222518,147.85279999999995,149.7972001877747,147.1463778283515,146.7292009432616,0,0,0,0,139.1328154942159,142.22950588235295,145.32619627049002,146.73823714248462,144.5924012011517,0,0,0,0,144.64039651890957,146.93943529411757,149.23847406932558,147.1463778283515,146.7292009432616,0,0,0,0,142.46598629898395,145.82092941176464,149.17587252454533,147.42833659236183,142.05484877290257,0,0,0,0,18.519591380949592,,,,,,,147.42833659236183,142.05484877290257,0,0,0,0,147.42833659236183,142.05484877290257,0,0,0,0,0
1626183000,146.81,147.46,145.46,145.62,66.89713575310749,53.517708602485996,100.34570362966124,,145.62,-10,15,-10,-10,145.9586632180395,147.88261176470576,147.88261176470576,147.1463778283515,146.7292009432616,0,0,0,0,139.1328154942159,142.22950588235295,145.32619627049002,146.73823714248462,144.5924012011517,0,0,0,0,144.69353885165924,146.93431764705883,149.17509644245843,147.1463778283515,146.7292009432616,0,0,0,0,142.46598629898395,145.82092941176464,149.17587252454533,147.42833659236183,142.05484877290257,0,0,0,0,18.519591380949592,,,,,,,147.42833659236183,142.05484877290257,0,0,0,0,147.42833659236183,142.05484877290257,0,0,0,0,0
1626197400,145.62,145.63,144.65,145.19,66.89713575310749,53.517708602485996,100.34570362966124,,145.19,-5,20,-5,-40,145.86699727937858,147.76054117647053,147.76054117647053,146.0093475709937,146.7292009432616,0,0,0,0,139.7665194744294,142.863905882353,145.96129229027662,146.73823714248462,144.5924012011517,0,0,0,0,144.71358341358336,146.8798352941177,146.8798352941177,146.0093475709937,146.7292009432616,0,0,0,0,142.67687320311046,146.07112941176462,149.46538562041877,146.63845260132345,142.05484877290257,0,0,0,0,2.602485142730855,,,,,,,146.63845260132345,142.05484877290257,0,0,1,0,146.63845260132345,142.05484877290257,0,0,0,0,0
1626269400,146.01,146.65,145.81,146.41,66.1302745846253,52.90421966770024,99.19541187693795,,146.41,10,15,10,10,145.92656747412744,147.79931764705884,149.67206781999025,146.0093475709937,146.7292009432616,0,0,0,0,139.7665194744294,142.863905882353,145.96129229027662,146.73823714248462,144.5924012011517,0,0,0,0,144.80460450980857,146.94582352941185,149.08704254901514,146.0093475709937,146.7292009432616,0,0,0,0,142.67687320311046,146.07112941176462,149.46538562041877,146.63845260132345,142.05484877290257,0,0,0,0,2.602485142730855,,,,,,,146.63845260132345,142.05484877290257,0,0,0,0,146.63845260132345,142.05484877290257,0,0,0,0,0
1626283800,146.42,146.92,146.28,146.87,66.1302745846253,52.90421966770024,99.19541187693795,,146.87,15,15,15,15,145.98031547035808,147.73538823529418,149.49046100023028,146.0093475709937,146.7292009432616,0,0,0,0,139.7665194744294,142.863905882353,145.96129229027662,146.73823714248462,144.5924012011517,0,0,0,0,144.9130276025385,147.03270588235293,149.15238416216735,146.0093475709937,146.7292009432616,0,0,0,0,142.9559350258888,146.42916470588236,149.9023943858759,146.63845260132345,142.05484877290257,0,0,0,0,1.8302838177527323,,,,,,,146.63845260132345,142.05484877290257,0,0,0,0,146.63845260132345,142.05484877290257,0,0,0,0,0
1626355800,147.96,148.44,147.03,148.42,66.31667264261459,53.05333811409167,99.47500896392188,,148.42,10,15,10,25,146.15545935829525,147.80856470588242,149.4616700534696,146.53670804684373,146.7292009432616,0,0,0,0,139.7665194744294,142.863905882353,145.96129229027662,146.73823714248462,144.5924012011517,0,0,0,0,145.09517409461927,147.2679882352941,149.44080237596893,146.53670804684373,146.7292009432616,0,0,0,0,142.9559350258888,146.42916470588236,149.9023943858759,146.63845260132345,142.05484877290257,0,0,0,0,1.8302838177527323,,,,,,,146.63845260132345,142.05484877290257,0,0,0,0,146.63845260132345,142.05484877290257,0,0,0,0,0
1626370200,148.44,148.6,148.21,148.48,66.31667264261459,53.05333811409167,99.47500896392188,,148.48,15,15,15,50,146.36934450649002,148.03896470588245,149.70858490527488,147.72833499957443,146.7292009432616,0,0,0,0,140.3193322120828,143.63136470588233,146.94339719968187,146.73823714248462,144.5924012011517,0,0,0,0,145.2756389930699,147.49767058823514,149.7197021834004,147.72833499957443,146.7292009432616,0,0,0,0,143.31854579251979,146.9309411764706,150.54333656042144,147.20534582605168,142.05484877290257,0,0,0,0,16.42184994265692,,,,,,,147.20534582605168,142.05484877290257,0,0,0,0,147.20534582605168,142.05484877290257,0,0,0,0,0
1626442200,147.34,148.24,147.33,148.195,64.35186460832031,51.481491686656256,96.52779691248047,,148.195,10,15,10,10,146.50606499486028,148.13563529411778,149.76520559337527,147.72833499957443,146.7292009432616,0,0,0,0,140.3193322120828,143.63136470588233,146.94339719968187,146.73823714248462,144.5924012011517,0,0,0,0,145.43865461830256,147.6935764705881,149.94849832287366,147.72833499957443,146.7292009432616,0,0,0,0,143.31854579251979,146.9309411764706,150.54333656042144,147.20534582605168,142.05484877290257,0,0,0,0,16.42184994265692,,,,,,,147.20534582605168,142.05484877290257,0,0,0,0,147.20534582605168,142.05484877290257,0,0,0,0,0
1626456600,148.2,148.34,147.985,148.22,64.35186460832031,51.481491686656256,96.52779691248047,,148.22,15,20,15,15,146.65257538874624,148.2344352941177,149.81629519948916,147.72833499957443,146.7292009432616,0,0,0,0,140.3193322120828,143.63136470588233,146.94339719968187,146.73823714248462,144.5924012011517,0,0,0,0,145.61001308368805,147.90750588235287,150.20499868101768,147.72833499957443,146.7292009432616,0,0,0,0,143.66912324924115,147.39892941176464,151.12873557428813,147.20534582605168,142.05484877290257,0,0,0,0,16.42184994265692,,,,,,,147.20534582605168,142.05484877290257,0,0,0,0,147.20534582605168,142.05484877290257,0,0,0,0,0
1626701400,150.95,151.95,150.63,151.65,64.20365104184367,51.36292083347494,96.3054765627655,,151.65,10,15,10,35,147.0144399103373,148.7852117647059,150.5559836190745,149.88123067582887,146.7292009432616,0,0,0,0,140.3193322120828,143.63136470588233,146.94339719968187,146.73823714248462,144.5924012011517,0,0,0,0,145.88762134990128,148.36522352941182,150.84282570892236,149.88123067582887,146.7292009432616,0,0,0,0,143.66912324924115,147.39892941176464,151.12873557428813,149.46481588186424,142.05484877290257,0,0,0,0,16.72008026645398,,,,,,,149.46481588186424,142.05484877290257,0,0,0,0,149.46481588186424,142.05484877290257,0,0,0,0,0
1626715800,151.66,151.86,151.21,151.45,64.20365104184367,51.36292083347494,96.3054765627655,,151.45,50,30,30,55,147.40088285344018,149.35925882352956,151.31763479361894,150.51212966282657,148.91427593531722,0,0,0,0,140.87869140315433,144.56098823529408,148.24328506743382,148.9333288041087,144.5924012011517,0,0,0,0,146.16301316414112,148.7850588235294,151.40710448291767,150.51212966282657,148.91427593531722,0,0,0,0,144.13480323426623,148.10842352941177,152.0820438245573,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626787800,152.49,152.71,149.77,149.96,62.25798050399342,49.80638440319474,93.38697075599013,,149.96,10,15,10,20,147.65226180767735,149.63309411764718,151.613926427617,150.51212966282657,148.91427593531722,0,0,0,0,140.87869140315433,144.56098823529408,148.24328506743382,148.9333288041087,144.5924012011517,0,0,0,0,146.36478394215823,149.01969411764716,151.6746042931361,150.51212966282657,148.91427593531722,0,0,0,0,144.13480323426623,148.10842352941177,152.0820438245573,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626802200,149.95,150.23,149.77,150,62.25798050399342,49.80638440319474,93.38697075599013,,150,15,15,15,25,147.84944710065034,149.75944705882367,151.669447016997,150.51212966282657,148.91427593531722,0,0,0,0,140.87869140315433,144.56098823529408,148.24328506743382,148.9333288041087,144.5924012011517,0,0,0,0,146.56042769641692,149.24061176470593,151.92079583299494,150.51212966282657,148.91427593531722,0,0,0,0,144.52871775258149,148.64979999999983,152.77088224741817,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626874200,148.18,148.49,147.26,147.88,60.145076960530595,48.11606156842448,90.2176154407959,,147.88,-10,15,-10,-25,147.77075825333895,149.555305882353,149.555305882353,148.93379743642927,148.91427593531722,0,0,0,0,140.87869140315433,144.56098823529408,148.24328506743382,148.9333288041087,144.5924012011517,0,0,0,0,146.6343015054016,149.24983529411762,151.86536908283364,148.93379743642927,148.91427593531722,0,0,0,0,144.52871775258149,148.64979999999983,152.77088224741817,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626888600,147.87,148.43,147.82,148.1,60.145076960530595,48.11606156842448,90.2176154407959,,148.1,-5,20,10,-5,147.71015814992762,149.39488235294132,149.39488235294132,148.93379743642927,148.91427593531722,0,0,0,0,141.47034845719296,145.29592941176472,149.12151036633648,148.9333288041087,144.5924012011517,0,0,0,0,146.71516753317715,149.2788941176472,151.84262070211727,148.93379743642927,148.91427593531722,0,0,0,0,144.79590321192762,148.9619058823528,153.12790855277797,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626960600,148.08,149.805,148.08,149.2,64.92049130954871,51.93639304763897,97.38073696432306,,149.2,10,15,10,10,147.79459046015637,149.40655294117673,151.01851542219708,148.93379743642927,148.91427593531722,0,0,0,0,141.47034845719296,145.29592941176472,149.12151036633648,148.9333288041087,144.5924012011517,0,0,0,0,146.8508913977809,149.39657647058823,151.94226154339555,148.93379743642927,148.91427593531722,0,0,0,0,144.79590321192762,148.9619058823528,153.12790855277797,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1626975000,149.21,149.54,149.04,149.47,64.92049130954871,51.93639304763897,97.38073696432306,,149.47,15,15,15,15,147.90724893362048,149.51356470588232,151.11988047814415,148.93379743642927,148.91427593531722,0,0,0,0,141.47034845719296,145.29592941176472,149.12151036633648,148.9333288041087,144.5924012011517,0,0,0,0,146.98993213628563,149.49341176470583,151.99689139312602,148.93379743642927,148.91427593531722,0,0,0,0,145.10264627453535,149.3273294117646,153.55201254899384,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
1627047000,147.94,148.65,147.9,148.32,65.23950502165926,52.19160401732741,97.85925753248888,,148.32,-10,15,-10,-10,147.8418217180778,149.41827058823543,149.41827058823543,148.93379743642927,148.91427593531722,0,0,0,0,141.47034845719296,145.29592941176472,149.12151036633648,148.9333288041087,144.5924012011517,0,0,0,0,147.08735629581915,149.59370588235302,152.1000554688869,148.93379743642927,148.91427593531722,0,0,0,0,145.10264627453535,149.3273294117646,153.55201254899384,150.0816147474454,142.05484877290257,0,0,0,0,18.69914708767948,,,,,,,150.0816147474454,142.05484877290257,0,0,0,0,150.0816147474454,142.05484877290257,0,0,0,0,0
